0.000000000000000000e+00	7.915765894429064309e-01	8.910083997013120438e+01
1.000000000000000000e+01	5.169687467466375086e-01	8.414825159849048930e+01
2.000000000000000000e+01	6.156511060210907438e-01	8.592800085921824405e+01
3.000000000000000000e+01	6.164202767544304518e-01	8.594187295402929294e+01
4.000000000000000000e+01	7.163699000644050408e-01	8.774447748744155717e+01
5.000000000000000000e+01	6.374076308175483652e-01	8.632038263046075599e+01
6.000000000000000000e+01	5.117080988807385378e-01	8.405337512594645943e+01
7.000000000000000000e+01	5.794970757411198603e-01	8.527595819286737822e+01
8.000000000000000000e+01	5.658767160228462823e-01	8.503031322331386832e+01
9.000000000000000000e+01	4.959636962812924432e-01	8.376942276512954777e+01
1.000000000000000000e+02	8.660853529602868806e-01	9.044461526860165179e+01
1.100000000000000000e+02	6.030872463991169274e-01	8.570141000712980883e+01
1.200000000000000000e+02	4.319128737926812289e-01	8.261425780138893060e+01
1.300000000000000000e+02	6.010774489761585571e-01	8.566516304765274015e+01
1.400000000000000000e+02	6.782534823545056657e-01	8.705704290704085224e+01
1.500000000000000000e+02	4.829255377753506329e-01	8.353427787061332310e+01
1.600000000000000000e+02	5.543079313594315716e-01	8.482166867829474199e+01
1.700000000000000000e+02	6.644924833958868460e-01	8.680886149038701660e+01
1.800000000000000000e+02	6.295135043725003099e-01	8.617801102718776463e+01
1.900000000000000000e+02	5.451810860932289060e-01	8.465706482979813075e+01
2.000000000000000000e+02	4.461140183034205120e-01	8.287037730066219865e+01
2.100000000000000000e+02	4.396710551604339767e-01	8.275417761740639833e+01
2.200000000000000000e+02	5.600747848745241120e-01	8.492567463595194965e+01
2.300000000000000000e+02	6.512387501921399480e-01	8.656982867799095516e+01
2.400000000000000000e+02	4.361525110088247392e-01	8.269072021327960442e+01
2.500000000000000000e+02	5.387918455613014412e-01	8.454183404086163023e+01
2.600000000000000000e+02	5.031351673722179729e-01	8.389876118454154152e+01
2.700000000000000000e+02	4.139681634453456494e-01	8.229062260245919447e+01
2.800000000000000000e+02	3.818243889420814274e-01	8.171090542372739662e+01
2.900000000000000000e+02	4.179844094784215258e-01	8.236305612513559993e+01
3.000000000000000000e+02	4.448222327690225519e-01	8.284707977953718228e+01
3.100000000000000000e+02	4.704147060232723443e-01	8.330864338309642392e+01
3.200000000000000000e+02	5.144122179264987160e-01	8.410214426673307742e+01
3.300000000000000000e+02	4.783110637358205519e-01	8.345105522757071981e+01
3.400000000000000000e+02	5.601163704720462100e-01	8.492642463764416050e+01
3.500000000000000000e+02	6.069703788112792431e-01	8.577144280823698352e+01
3.600000000000000000e+02	8.438831346001536282e-01	9.004419535562544752e+01
3.700000000000000000e+02	5.744634552298631958e-01	8.518517618836771987e+01
3.800000000000000000e+02	8.469000427574604473e-01	9.009860568896290545e+01
3.900000000000000000e+02	4.189336572414485427e-01	8.238017593273765726e+01
4.000000000000000000e+02	8.937385489903094671e-01	9.094334427703886092e+01
4.100000000000000000e+02	4.821032708638191555e-01	8.351944817928168163e+01
4.200000000000000000e+02	8.139006009873308578e-01	8.950345643912103810e+01
4.300000000000000000e+02	7.009930391367757974e-01	8.746715378876356795e+01
4.400000000000000000e+02	8.466896066044737879e-01	9.009481044541115580e+01
4.500000000000000000e+02	7.128411688876278296e-01	8.768083635898301509e+01
4.600000000000000000e+02	6.086495758312594484e-01	8.580172734619186770e+01
4.700000000000000000e+02	9.461613753246711500e-01	9.188879680877614931e+01
4.800000000000000000e+02	8.749272581996248022e-01	9.060408018643332184e+01
4.900000000000000000e+02	5.275296427762934393e-01	8.433871874013156855e+01
5.000000000000000000e+02	6.644237219163020569e-01	8.680762136810622565e+01
5.100000000000000000e+02	7.632417399665371027e-01	8.858981725260427709e+01
5.200000000000000000e+02	6.157151995056405758e-01	8.592915679359784065e+01
5.300000000000000000e+02	5.645093117174470043e-01	8.500565190776016777e+01
5.400000000000000000e+02	4.710730211001332712e-01	8.332051618163897899e+01
5.500000000000000000e+02	5.595624027195210681e-01	8.491643375674838978e+01
5.600000000000000000e+02	5.701996599241243580e-01	8.510827808217044321e+01
5.700000000000000000e+02	4.558333744120965925e-01	8.304566715972461566e+01
5.800000000000000000e+02	5.137697878770695059e-01	8.409055795673859279e+01
5.900000000000000000e+02	7.997838868781727006e-01	8.924885965318685521e+01
6.000000000000000000e+02	5.105706890475262272e-01	8.403286179079022133e+01
6.100000000000000000e+02	6.574856006680421805e-01	8.668249144363727510e+01
6.200000000000000000e+02	5.673516318737482633e-01	8.505691352365708724e+01
6.300000000000000000e+02	4.219078848389459235e-01	8.243381651659480269e+01
6.400000000000000000e+02	4.931146705841550348e-01	8.371804021392631512e+01
6.500000000000000000e+02	5.857997606668580159e-01	8.538962794012167024e+01
6.600000000000000000e+02	5.599912825704449482e-01	8.492416866097276795e+01
6.700000000000000000e+02	6.461852491482203975e-01	8.647868812548360040e+01
6.800000000000000000e+02	5.815599679922784926e-01	8.531316272451778104e+01
6.900000000000000000e+02	5.273967275045090553e-01	8.433632159581480892e+01
7.000000000000000000e+02	4.665887526737497737e-01	8.323964181386504890e+01
7.100000000000000000e+02	4.666538233103547650e-01	8.324081537130980735e+01
7.200000000000000000e+02	6.855980607366294333e-01	8.718950333909830874e+01
7.300000000000000000e+02	5.490245437484904123e-01	8.472638209147370958e+01
7.400000000000000000e+02	5.084641017259543538e-01	8.399486921282806406e+01
7.500000000000000000e+02	3.924341177384693125e-01	8.190225327070557171e+01
7.600000000000000000e+02	4.350039354251855617e-01	8.267000550235353273e+01
7.700000000000000000e+02	5.570247283649181202e-01	8.487066646774377432e+01
7.800000000000000000e+02	5.534153478824295203e-01	8.480557081850490420e+01
7.900000000000000000e+02	6.615207782305935202e-01	8.675526639892470371e+01
8.000000000000000000e+02	4.695410256926440540e-01	8.329288644402464570e+01
8.100000000000000000e+02	8.418881416335370904e-01	9.000821539645546920e+01
8.200000000000000000e+02	4.781313200460763357e-01	8.344781352660922380e+01
8.300000000000000000e+02	7.284290952537300079e-01	8.796196665045884799e+01
8.400000000000000000e+02	4.217942449250304815e-01	8.243176700587912364e+01
8.500000000000000000e+02	6.273626039118896935e-01	8.613921925596525853e+01
8.600000000000000000e+02	8.796239140637940324e-01	9.068878498943566058e+01
8.700000000000000000e+02	5.407721698576827274e-01	8.457754944864474567e+01
8.800000000000000000e+02	5.444556780991315348e-01	8.464398200171504527e+01
8.900000000000000000e+02	5.079510252295980077e-01	8.398561581108735652e+01
9.000000000000000000e+02	5.369029106718079536e-01	8.450776685298879443e+01
9.100000000000000000e+02	5.506948182458745178e-01	8.475650571056620208e+01
9.200000000000000000e+02	4.497886494811982883e-01	8.293664975472776746e+01
9.300000000000000000e+02	4.976378239071150844e-01	8.379961587589752980e+01
9.400000000000000000e+02	7.219472742736519066e-01	8.784506616102709131e+01
9.500000000000000000e+02	5.025994412397613020e-01	8.388909929365037499e+01
9.600000000000000000e+02	4.146254020842485843e-01	8.230247598730234415e+01
9.700000000000000000e+02	5.545734982019283610e-01	8.482645821104490835e+01
9.800000000000000000e+02	5.944385158671215974e-01	8.554542902041929153e+01
9.900000000000000000e+02	5.552014022001233728e-01	8.483778254180484169e+01
1.000000000000000000e+03	8.636252054419517599e-01	9.040024618623243668e+01
1.010000000000000000e+03	7.915765894429064309e-01	8.910083997013120438e+01
1.020000000000000000e+03	5.169687467466375086e-01	8.414825159849048930e+01
1.030000000000000000e+03	6.156511060210907438e-01	8.592800085921824405e+01
1.040000000000000000e+03	6.164202767544304518e-01	8.594187295402929294e+01
1.050000000000000000e+03	7.163699000644050408e-01	8.774447748744155717e+01
1.060000000000000000e+03	6.374076308175483652e-01	8.632038263046075599e+01
1.070000000000000000e+03	5.117080988807385378e-01	8.405337512594645943e+01
1.080000000000000000e+03	5.794970757411198603e-01	8.527595819286737822e+01
1.090000000000000000e+03	5.658767160228462823e-01	8.503031322331386832e+01
1.100000000000000000e+03	4.959636962812924432e-01	8.376942276512954777e+01
1.110000000000000000e+03	8.660853529602868806e-01	9.044461526860165179e+01
1.120000000000000000e+03	6.030872463991169274e-01	8.570141000712980883e+01
1.130000000000000000e+03	4.319128737926812289e-01	8.261425780138893060e+01
1.140000000000000000e+03	6.010774489761585571e-01	8.566516304765274015e+01
1.150000000000000000e+03	6.782534823545056657e-01	8.705704290704085224e+01
1.160000000000000000e+03	4.829255377753506329e-01	8.353427787061332310e+01
1.170000000000000000e+03	5.543079313594315716e-01	8.482166867829474199e+01
1.180000000000000000e+03	6.644924833958868460e-01	8.680886149038701660e+01
1.190000000000000000e+03	6.295135043725003099e-01	8.617801102718776463e+01
1.200000000000000000e+03	5.451810860932289060e-01	8.465706482979813075e+01
1.210000000000000000e+03	4.461140183034205120e-01	8.287037730066219865e+01
1.220000000000000000e+03	4.396710551604339767e-01	8.275417761740639833e+01
1.230000000000000000e+03	5.600747848745241120e-01	8.492567463595194965e+01
1.240000000000000000e+03	6.512387501921399480e-01	8.656982867799095516e+01
1.250000000000000000e+03	4.361525110088247392e-01	8.269072021327960442e+01
1.260000000000000000e+03	5.387918455613014412e-01	8.454183404086163023e+01
1.270000000000000000e+03	5.031351673722179729e-01	8.389876118454154152e+01
1.280000000000000000e+03	4.139681634453456494e-01	8.229062260245919447e+01
1.290000000000000000e+03	3.818243889420814274e-01	8.171090542372739662e+01
1.300000000000000000e+03	4.179844094784215258e-01	8.236305612513559993e+01
1.310000000000000000e+03	4.448222327690225519e-01	8.284707977953718228e+01
1.320000000000000000e+03	4.704147060232723443e-01	8.330864338309642392e+01
1.330000000000000000e+03	5.144122179264987160e-01	8.410214426673307742e+01
1.340000000000000000e+03	4.783110637358205519e-01	8.345105522757071981e+01
1.350000000000000000e+03	5.601163704720462100e-01	8.492642463764416050e+01
1.360000000000000000e+03	6.069703788112792431e-01	8.577144280823698352e+01
1.370000000000000000e+03	8.438831346001536282e-01	9.004419535562544752e+01
1.380000000000000000e+03	5.744634552298631958e-01	8.518517618836771987e+01
1.390000000000000000e+03	8.469000427574604473e-01	9.009860568896290545e+01
1.400000000000000000e+03	4.189336572414485427e-01	8.238017593273765726e+01
1.410000000000000000e+03	8.937385489903094671e-01	9.094334427703886092e+01
1.420000000000000000e+03	4.821032708638191555e-01	8.351944817928168163e+01
1.430000000000000000e+03	8.139006009873308578e-01	8.950345643912103810e+01
1.440000000000000000e+03	7.009930391367757974e-01	8.746715378876356795e+01
1.450000000000000000e+03	8.466896066044737879e-01	9.009481044541115580e+01
1.460000000000000000e+03	7.128411688876278296e-01	8.768083635898301509e+01
1.470000000000000000e+03	6.086495758312594484e-01	8.580172734619186770e+01
1.480000000000000000e+03	9.461613753246711500e-01	9.188879680877614931e+01
1.490000000000000000e+03	8.749272581996248022e-01	9.060408018643332184e+01
1.500000000000000000e+03	5.275296427762934393e-01	8.433871874013156855e+01
1.510000000000000000e+03	6.644237219163020569e-01	8.680762136810622565e+01
1.520000000000000000e+03	7.632417399665371027e-01	8.858981725260427709e+01
1.530000000000000000e+03	6.157151995056405758e-01	8.592915679359784065e+01
1.540000000000000000e+03	5.645093117174470043e-01	8.500565190776016777e+01
1.550000000000000000e+03	4.710730211001332712e-01	8.332051618163897899e+01
1.560000000000000000e+03	5.595624027195210681e-01	8.491643375674838978e+01
1.570000000000000000e+03	5.701996599241243580e-01	8.510827808217044321e+01
1.580000000000000000e+03	4.558333744120965925e-01	8.304566715972461566e+01
1.590000000000000000e+03	5.137697878770695059e-01	8.409055795673859279e+01
1.600000000000000000e+03	7.997838868781727006e-01	8.924885965318685521e+01
1.610000000000000000e+03	5.105706890475262272e-01	8.403286179079022133e+01
1.620000000000000000e+03	6.574856006680421805e-01	8.668249144363727510e+01
1.630000000000000000e+03	5.673516318737482633e-01	8.505691352365708724e+01
1.640000000000000000e+03	4.219078848389459235e-01	8.243381651659480269e+01
1.650000000000000000e+03	4.931146705841550348e-01	8.371804021392631512e+01
1.660000000000000000e+03	5.857997606668580159e-01	8.538962794012167024e+01
1.670000000000000000e+03	5.599912825704449482e-01	8.492416866097276795e+01
1.680000000000000000e+03	6.461852491482203975e-01	8.647868812548360040e+01
1.690000000000000000e+03	5.815599679922784926e-01	8.531316272451778104e+01
1.700000000000000000e+03	5.273967275045090553e-01	8.433632159581480892e+01
1.710000000000000000e+03	4.665887526737497737e-01	8.323964181386504890e+01
1.720000000000000000e+03	4.666538233103547650e-01	8.324081537130980735e+01
1.730000000000000000e+03	6.855980607366294333e-01	8.718950333909830874e+01
1.740000000000000000e+03	5.490245437484904123e-01	8.472638209147370958e+01
1.750000000000000000e+03	5.084641017259543538e-01	8.399486921282806406e+01
1.760000000000000000e+03	3.924341177384693125e-01	8.190225327070557171e+01
1.770000000000000000e+03	4.350039354251855617e-01	8.267000550235353273e+01
1.780000000000000000e+03	5.570247283649181202e-01	8.487066646774377432e+01
1.790000000000000000e+03	5.534153478824295203e-01	8.480557081850490420e+01
1.800000000000000000e+03	6.615207782305935202e-01	8.675526639892470371e+01
1.810000000000000000e+03	4.695410256926440540e-01	8.329288644402464570e+01
1.820000000000000000e+03	8.418881416335370904e-01	9.000821539645546920e+01
1.830000000000000000e+03	4.781313200460763357e-01	8.344781352660922380e+01
1.840000000000000000e+03	7.284290952537300079e-01	8.796196665045884799e+01
1.850000000000000000e+03	4.217942449250304815e-01	8.243176700587912364e+01
1.860000000000000000e+03	6.273626039118896935e-01	8.613921925596525853e+01
1.870000000000000000e+03	8.796239140637940324e-01	9.068878498943566058e+01
1.880000000000000000e+03	5.407721698576827274e-01	8.457754944864474567e+01
1.890000000000000000e+03	5.444556780991315348e-01	8.464398200171504527e+01
1.900000000000000000e+03	5.079510252295980077e-01	8.398561581108735652e+01
1.910000000000000000e+03	5.369029106718079536e-01	8.450776685298879443e+01
1.920000000000000000e+03	5.506948182458745178e-01	8.475650571056620208e+01
1.930000000000000000e+03	4.497886494811982883e-01	8.293664975472776746e+01
